username,F or N,task,ix,iy,iz,tx,ty,tz,tsx,tsy,tsz,tss,ttx,tty,ttz,tts,timetotal,timeidle,timework,breaks,dist,session
cbl,nofeedback,click,-0.09673755,0.3175062,0.4535367,0.3044759,0.3044759,0.4113708,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.02,1.77475839999,0,0,1,0.216,1
cbl,nofeedback,click,0.0978462,0.09949255,0.4540108,0.09867895,0.09867895,0.4044684,-0.203,0.3119999,0.4620012,0.05,0.0962,0.1039999,0.4630012,0.02,3.24120979999,0,0,1,0.293289208803,1
cbl,nofeedback,click,-0.1038179,0.2023579,0.4554682,0.195235,0.195235,0.4123256,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.02,2.33482410001,0,0,1,0.225890592987,1
cbl,nofeedback,click,-0.1001052,0.3125709,0.4533682,0.2986044,0.2986044,0.4109514,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.02,1.2809762,0,0,1,0.108,1
cbl,nofeedback,click,-0.0966602,0.2096087,0.45752,0.2013032,0.2013032,0.4149783,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.02,1.37476830001,0,0,1,0.108,1
cbl,nofeedback,click,0.0913322,0.1088567,0.4591154,0.1064149,0.1064149,0.4096076,-0.203,0.3119999,0.4620012,0.05,0.0962,0.1039999,0.4630012,0.02,2.00110679999,0,0,1,0.225890592987,1
cbl,nofeedback,click,-0.1079037,0.1029998,0.4555955,0.1036537,0.1036537,0.4128206,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.02,2.02813960001,0,0,1,0.1984,1
cbl,nofeedback,click,-0.1946488,0.3105288,0.4669952,0.2995546,0.2995546,0.4292785,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.02,1.65457309999,0,0,1,0.237690218562,1
cbl,nofeedback,click,0.0934957,0.111549,0.4541022,0.1085968,0.1085968,0.4052393,-0.203,0.3119999,0.4620012,0.05,0.0962,0.1039999,0.4630012,0.02,1.8010761,0,0,1,0.367725114726,1
cbl,nofeedback,click,-0.009483585,0.320621,0.4621488,0.3031197,0.3031197,0.4195808,-0.203,0.3119999,0.4620012,0.05,-0.003,0.3199999,0.4630012,0.02,1.68094779999,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.1116811,0.2040163,0.4597766,0.1965573,0.1965573,0.420101,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.02,1.58799269999,0,0,1,0.146644604401,1
cbl,nofeedback,click,-0.0001297235,0.2172905,0.4616317,0.2050314,0.2050314,0.4180871,-0.203,0.3119999,0.4620012,0.05,-0.003,0.2119999,0.4630012,0.02,1.80153580001,0,0,1,0.0992,1
cbl,nofeedback,click,-0.004010956,0.1045768,0.4537171,0.103129,0.103129,0.4092607,-0.203,0.3119999,0.4620012,0.05,-0.003,0.1039999,0.4630012,0.02,1.5347717,0,0,1,0.108,1
cbl,nofeedback,click,-0.1035127,0.3126631,0.4593137,0.2707061,0.2707061,0.374981,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.05,1.86530812272,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.1846088,0.1127331,0.4591475,0.08085012,0.08085012,0.3980663,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.1039999,0.4630012,0.05,2.2683731,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.2032837,0.3240407,0.4608847,0.119559,0.119559,0.4746293,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,4.9744582,0,0,1,0.216,1
cbl,nofeedback,click,0.0005963905,0.1143889,0.4600962,0.117728,0.117728,0.3832698,-0.203,0.3119999,0.4620012,0.05,-0.003,0.1039999,0.4630012,0.05,3.4947828,0,0,1,0.293289208803,1
cbl,nofeedback,click,-0.092914,0.3150828,0.4623556,0.2932675,0.2932675,0.3894004,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.05,2.01436260001,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.1997049,0.1017771,0.4617679,0.1063217,0.1063217,0.3907475,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.1039999,0.4630012,0.05,1.80122820001,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.1889838,0.3213825,0.4588422,0.2996306,0.2996306,0.3877293,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.2549552,0,0,1,0.216,1
cbl,nofeedback,click,-0.1002851,0.08236599,0.4713598,0.08348334,0.08348334,0.3930313,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,1.82387172199,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.2075278,0.08548856,0.4698933,0.08611131,0.08611131,0.3904514,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.1039999,0.4630012,0.05,1.3618761,0,0,1,0.0992,1
cbl,nofeedback,click,-0.1053697,0.1135991,0.4665171,0.109627,0.109627,0.3881753,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,1.1748066,0,0,1,0.0992,1
cbl,nofeedback,click,-0.1055257,0.1896944,0.4631866,0.1765249,0.1765249,0.3859699,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,1.09506630001,0,0,1,0.108,1
cbl,nofeedback,click,-0.1824796,0.3256526,0.4712299,0.2917368,0.2917368,0.4017945,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,2.0543167,0,0,1,0.146644604401,1
cbl,nofeedback,click,-0.2069398,0.217411,0.472955,0.1979405,0.1979405,0.3990769,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.2119999,0.4630012,0.05,1.42805260001,0,0,1,0.108,1
cbl,nofeedback,click,-0.1093654,0.1078351,0.4719366,0.09549665,0.09549665,0.3991764,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,1.7345703,0,0,1,0.146644604401,1
cbl,nofeedback,click,-0.207805,0.3045416,0.4600489,0.2904451,0.2904451,0.4042315,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.81478439999,0,0,1,0.237690218562,1
cbl,nofeedback,click,-0.1998283,0.09105062,0.4646454,0.09629893,0.09629893,0.4100885,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.1039999,0.4630012,0.05,2.054655,0,0,1,0.216,1
cbl,nofeedback,click,-0.01694548,0.09839284,0.4607052,0.1016601,0.1016601,0.4029259,-0.203,0.3119999,0.4620012,0.05,-0.003,0.1039999,0.4630012,0.05,1.3881021,0,0,1,0.1984,1
cbl,nofeedback,click,-0.1960155,0.102489,0.4590924,0.1089854,0.1089854,0.4064705,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.1039999,0.4630012,0.05,1.88134390001,0,0,1,0.1984,1
cbl,nofeedback,click,-0.2029921,0.3114073,0.4636735,0.3046851,0.3046851,0.4107434,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.46853130001,0,0,1,0.216,1
cbl,nofeedback,click,0.1960693,0.3333097,0.4598049,0.3330916,0.3330916,0.4107705,-0.203,0.3119999,0.4620012,0.05,0.1954,0.3199999,0.4630012,0.05,2.56095910001,0,0,1,0.3968,2
cbl,nofeedback,click,-0.2095387,0.3259524,0.4642707,0.3339784,0.3339784,0.4258575,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,3.89475739999,0,0,1,0.3968,2
cbl,nofeedback,click,-0.0955374,0.1050164,0.4642175,0.1233109,0.1233109,0.4297068,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,2.3611942,0,0,1,0.237690218562,2
cbl,nofeedback,click,-0.2080415,0.3089979,0.468271,0.3200979,0.3200979,0.4332457,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.82821370001,0,0,1,0.237690218562,2
cbl,nofeedback,click,0.1739707,0.3366535,0.4564855,0.3396242,0.3396242,0.4078386,-0.203,0.3119999,0.4620012,0.05,0.1954,0.3199999,0.4630012,0.05,1.8548157,0,0,1,0.3968,2
cbl,nofeedback,click,-0.1155441,0.09840465,0.4571955,0.1198859,0.1198859,0.4254155,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,1.9214849,0,0,1,0.367725114726,2
cbl,nofeedback,click,-0.0893567,0.2216986,0.462925,0.2348909,0.2348909,0.4264229,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,1.62801499999,0,0,1,0.108,2
cbl,nofeedback,click,-0.1803405,0.3341383,0.4534892,0.3250639,0.3250639,0.4196185,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.0547465,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.1988101,0.2132536,0.4541179,0.2108076,0.2108076,0.4197452,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.2119999,0.4630012,0.05,1.38866539999,0,0,1,0.108,2
cbl,nofeedback,click,-0.2108425,0.3039905,0.45984,0.3135012,0.3135012,0.4281706,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.027785,0,0,1,0.108,2
cbl,nofeedback,click,-0.2054701,0.2258368,0.4569772,0.2392,0.2392,0.4267269,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.2119999,0.4630012,0.05,0.894692999995,0,0,1,0.108,2
cbl,nofeedback,click,-0.1996538,0.2991021,0.4538831,0.3082149,0.3082149,0.4211249,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.29492259999,0,0,1,0.108,2
cbl,nofeedback,click,-0.10688,0.2284791,0.4641627,0.2397447,0.2397447,0.428088,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,1.17439560001,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.107333,0.326617,0.4568185,0.3338498,0.3338498,0.422044,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.05,1.74832,0,0,1,0.108,2
cbl,nofeedback,click,-0.09097625,0.203974,0.4533791,0.1873018,0.1873018,0.3717492,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,0.0735021672153,0,0,1,0.108,2
cbl,nofeedback,click,-0.0153674,0.1111329,0.4665122,0.1073571,0.1073571,0.3842837,-0.203,0.3119999,0.4620012,0.05,-0.003,0.1039999,0.4630012,0.05,1.4415853,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.09245865,0.1126765,0.4641904,0.1128383,0.1128383,0.3833618,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,1.587897,0,0,1,0.0992,2
cbl,nofeedback,click,0.1806733,0.3008875,0.4604563,0.2782303,0.2782303,0.3922879,-0.203,0.3119999,0.4620012,0.05,0.1954,0.3199999,0.4630012,0.05,1.58813439999,0,0,1,0.367725114726,2
cbl,nofeedback,click,-0.1805923,0.3193878,0.456476,0.2926486,0.2926486,0.3832763,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.90813739999,0,0,1,0.3968,2
cbl,nofeedback,click,-0.1119443,0.2147751,0.4600092,0.1981667,0.1981667,0.386542,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,1.33462970001,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.1073188,0.09384,0.4543647,0.09079456,0.09079456,0.3824713,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.1039999,0.4630012,0.05,1.41450319999,0,0,1,0.108,2
cbl,nofeedback,click,-0.1101778,0.3236488,0.4722657,0.2964597,0.2964597,0.4036488,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.05,2.3612519,0,0,1,0.216,2
cbl,nofeedback,click,-0.206603,0.214602,0.4682964,0.2020501,0.2020501,0.3996723,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.2119999,0.4630012,0.05,1.37447400001,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.1155927,0.2078869,0.4647951,0.1973785,0.1973785,0.39221,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,1.09450769999,0,0,1,0.0992,2
cbl,nofeedback,click,-0.2009912,0.3023704,0.4537989,0.2794564,0.2794564,0.3853502,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,1.26782899999,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.1096866,0.2163852,0.4711338,0.2036982,0.2036982,0.3982421,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,1.14804059999,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.1891291,0.3065641,0.4576251,0.2852726,0.2852726,0.3882535,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.3199999,0.4630012,0.05,0.961303300006,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.0867532,0.2155458,0.4538923,0.2028524,0.2028524,0.3821679,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,2.4683558,0,0,1,0.146644604401,2
cbl,nofeedback,click,0.1991035,0.3066801,0.4607745,0.285327,0.285327,0.3982238,-0.203,0.3119999,0.4620012,0.05,0.1954,0.3199999,0.4630012,0.05,1.34813479999,0,0,1,0.316590840044,2
cbl,nofeedback,click,-0.1055728,0.2174113,0.4644231,0.2055233,0.2055233,0.3927052,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.2119999,0.4630012,0.05,4.30832459999,0,0,1,0.316590840044,2
cbl,nofeedback,click,-0.2221516,0.1020482,0.4680906,0.1066365,0.1066365,0.3989789,-0.203,0.3119999,0.4620012,0.05,-0.2014,0.1039999,0.4630012,0.05,1.5742603,0,0,1,0.146644604401,2
cbl,nofeedback,click,-0.1138118,0.3000159,0.4722123,0.2787976,0.2787976,0.4025708,-0.203,0.3119999,0.4620012,0.05,-0.1022,0.3199999,0.4630012,0.05,1.21404650001,0,0,1,0.237690218562,2
cbl,nofeedback,click,0.1133846,0.3734341,0.5602635,0.3486397,0.3486397,0.4796852,-0.189,0.35,0.555,0.05,0.1102,0.358,0.556,0.1,1.61522388559,0,0,1,0.215772490369,2
cbl,nofeedback,click,0.2175904,0.1498739,0.5608955,0.1436826,0.1436826,0.4769748,-0.189,0.35,0.555,0.05,0.2094,0.142,0.556,0.1,2.521209,0,0,1,0.237690218562,2
cbl,nofeedback,click,0.1824044,0.39709,0.5504285,0.3843007,0.3843007,0.586909,-0.189,0.35,0.555,0.05,0.2094,0.358,0.556,0.1,1.2409493,0,0,1,0.216,2
cbl,nofeedback,click,0.1191212,0.1259286,0.5604925,0.3609452,0.3609452,0.5139855,-0.189,0.35,0.555,0.05,0.1102,0.142,0.556,0.1,1.93445099999,0,0,1,0.237690218562,3
cbl,nofeedback,click,0.09439815,0.3392162,0.5516305,0.3088832,0.3088832,0.4865482,-0.189,0.35,0.555,0.05,0.1102,0.358,0.556,0.1,4.13451610001,0,0,1,0.216,3
cbl,nofeedback,click,0.1936547,0.2826502,0.552405,0.2486019,0.2486019,0.4993865,-0.189,0.35,0.555,0.05,0.2094,0.25,0.556,0.1,2.61475790001,0,0,1,0.146644604401,3
cbl,nofeedback,click,0.2011206,0.3639772,0.5640015,0.3470638,0.3470638,0.4818121,-0.189,0.35,0.555,0.05,0.2094,0.358,0.556,0.1,1.25465979999,0,0,1,0.108,3
cbl,nofeedback,click,-0.009295585,0.3860981,0.5533995,0.3660029,0.3660029,0.4761446,-0.189,0.35,0.555,0.05,0.011,0.358,0.556,0.1,1.1350694,0,0,1,0.1984,3
cbl,nofeedback,click,0.1987635,0.1726936,0.546218,0.1773484,0.1773484,0.4465402,-0.189,0.35,0.555,0.05,0.2094,0.142,0.556,0.1,1.5971925,0,0,1,0.293289208803,3
cbl,nofeedback,click,0.2002383,0.3605649,0.546571,0.3207241,0.3207241,0.4729496,-0.189,0.35,0.555,0.05,0.2094,0.358,0.556,0.1,3.0679831,0,0,1,0.216,3
cbl,nofeedback,click,0.2047818,0.1587762,0.558386,0.1487824,0.1487824,0.4743886,-0.189,0.35,0.555,0.05,0.2094,0.142,0.556,0.1,1.26789620001,0,0,1,0.216,3
cbl,nofeedback,click,0.007253355,0.2521877,0.5568045,0.1996889,0.1996889,0.4583274,-0.189,0.35,0.555,0.05,0.011,0.25,0.556,0.1,3.42791899999,0,0,1,0.225890592987,3
cbl,nofeedback,click,0.007282835,0.3596785,0.565446,0.3069938,0.3069938,0.4790817,-0.189,0.35,0.555,0.05,0.011,0.358,0.556,0.1,1.25470939999,0,0,1,0.108,3
cbl,nofeedback,click,0.2092904,0.2470858,0.560361,0.2056373,0.2056373,0.4864783,-0.189,0.35,0.555,0.05,0.2094,0.25,0.556,0.1,1.3214799,0,0,1,0.225890592987,3
cbl,nofeedback,click,0.1273067,0.3787301,0.5497665,0.3020139,0.3020139,0.4993277,-0.189,0.35,0.555,0.05,0.1102,0.358,0.556,0.1,1.33726475465,0,0,1,0.146644604401,3
cbl,nofeedback,click,0.1073465,0.255726,0.556286,0.1991899,0.1991899,0.4796953,-0.189,0.35,0.555,0.05,0.1102,0.25,0.556,0.1,2.2683348,0,0,1,0.108,3
cbl,nofeedback,click,0.2229517,0.1748577,0.555263,0.1363745,0.1363745,0.4815299,-0.189,0.35,0.555,0.05,0.2094,0.142,0.556,0.1,1.66833429999,0,0,1,0.146644604401,3
cbl,nofeedback,click,0.01045743,0.1703997,0.552922,0.1392967,0.1392967,0.462216,-0.189,0.35,0.555,0.05,0.011,0.142,0.556,0.1,1.6551645,0,0,1,0.1984,3
cbl,nofeedback,click,0.1034532,0.1583133,0.5546655,0.1244028,0.1244028,0.4754986,-0.189,0.35,0.555,0.05,0.1102,0.142,0.556,0.1,1.4013575,0,0,1,0.0992,3
cbl,nofeedback,click,0.09365575,0.3666505,0.5500255,0.3115356,0.3115356,0.4860241,-0.189,0.35,0.555,0.05,0.1102,0.358,0.556,0.1,4.61484940001,0,0,1,0.216,3
cbl,nofeedback,click,0.003223839,0.3575386,0.558282,0.296761,0.296761,0.4880388,-0.189,0.35,0.555,0.05,0.011,0.358,0.556,0.1,1.3879934,0,0,1,0.0992,3
cbl,nofeedback,click,0.1018815,0.1628659,0.5518565,0.1255053,0.1255053,0.4726711,-0.189,0.35,0.555,0.05,0.1102,0.142,0.556,0.1,1.6143131,0,0,1,0.237690218562,3
cbl,nofeedback,click,0.2189166,0.1389861,0.5492595,0.1058799,0.1058799,0.4767168,-0.189,0.35,0.555,0.05,0.2094,0.142,0.556,0.1,1.21628169999,0,0,1,0.0992,3
cbl,nofeedback,click,0.1155087,0.1514465,0.54871,0.1170014,0.1170014,0.4687288,-0.189,0.35,0.555,0.05,0.1102,0.142,0.556,0.1,1.41511079999,0,0,1,0.0992,3
